,Sect1Risk1,Sect1Risk2,Sect1Risk3,Sect1Risk4,Sect1Risk5,Sect2Risk1,Sect2Risk2,Sect2Risk3,Sect2Risk4,Sect2Risk5,Sect3Risk1,Sect3Risk2,Sect3Risk3,Sect3Risk4,Sect3Risk5,Sect4Risk1,Sect4Risk2,Sect4Risk3,Sect4Risk4,Sect4Risk5,Sect5Risk1,Sect5Risk2,Sect5Risk3,Sect5Risk4,Sect5Risk5,ContractReviewNumber,SalesOrderText,PartText
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13556,Sales Order,60P5755823M002-01A
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13557,Sales Order,60P5755826M002-02A
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13558,Sales Order,60P5755824M002-02A
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13559,Sales Order,60P5755822M002-02A
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13561,Sales Order,842-349640-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13562,Sales Order,842-349640-1
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13563,Sales Order,1TD1363A20704-1005
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13563,Sales Order,1TD1363A20704-1006
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13564,Sales Order,2CEH20207-0001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13565,Sales Order,141A6164-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13566,Sales Order,141A8363-4
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13567,Sales Order,141A8908-2
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13568,Sales Order,141A8908-3
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13569,Sales Order,141A8908-4
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13570,Sales Order,141A8908-7
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13571,Sales Order,141A8908-8
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13572,Sales Order,141A8908-9
0,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13573,Sales Order,141T1824-21
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13574,Sales Order,141T1824-22
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13575,Sales Order,141T1824-917
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13576,Sales Order,141T1824-918
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13577,Sales Order,141T4934-2
0,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13578,Sales Order,141T4949-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13579,Sales Order,141T4949-2
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13580,Sales Order,141T7835-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13581,Sales Order,141W7242-4
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13582,Sales Order,143A7733-9
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13583,Sales Order,143A7916-15
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13584,Sales Order,143A7981-68
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13586,Sales Order,143A7991-17
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13587,Sales Order,143A7991-18
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13588,Sales Order,143A7991-47
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13589,Sales Order,144A8821-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13590,Sales Order,146A3401-16
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13591,Sales Order,146A3401-17
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13592,Sales Order,146A6907-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13593,Sales Order,146A6908-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13594,Sales Order,146A7216-151
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13595,Sales Order,146A7216-23
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13596,Sales Order,146A7216-25
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13597,Sales Order,146A7928-9
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13598,Sales Order,147A8127-99759
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13599,Sales Order,147A8127-99779
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13600,Sales Order,147A9100-11
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13601,Sales Order,147A9100-13
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13602,Sales Order,147A9100-15
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13603,Sales Order,147A9100-157
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13604,Sales Order,147A9100-17
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13605,Sales Order,147A9100-19
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13606,Sales Order,147A9100-21
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13607,Sales Order,147A9100-22
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13608,Sales Order,147A9100-29
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13609,Sales Order,147A9100-3
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13610,Sales Order,147A9100-30
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13611,Sales Order,147A9100-7
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13612,Sales Order,147A9100-73
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13613,Sales Order,147A9100-75
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13614,Sales Order,147A9100-76
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13615,Sales Order,147A9100-87
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13616,Sales Order,147A9100-88
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13617,Sales Order,147A9100-9
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13618,Sales Order,148A1639-9
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13619,Sales Order,149A7566-102
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13620,Sales Order,149A8005-13
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13621,Sales Order,149A8005-14
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13622,Sales Order,181A3401-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13623,Sales Order,181A3401-6
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13624,Sales Order,181A3401-7
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13625,Sales Order,181A3401-8
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13626,Sales Order,181A3402-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13627,Sales Order,181A3402-6
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13628,Sales Order,181A3402-7
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13629,Sales Order,181A3402-8
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13630,Sales Order,181A3403-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13631,Sales Order,181A3403-6
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13632,Sales Order,181A3403-7
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13633,Sales Order,181A3403-8
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13634,Sales Order,31172154-2
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13635,Sales Order,31172311-4
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13636,Sales Order,311W1452-13
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13637,Sales Order,311W1452-14
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13638,Sales Order,312A6151-18
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13639,Sales Order,312A6151-19
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13640,Sales Order,313W1252-13
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13641,Sales Order,313W1252-18
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13642,Sales Order,314W2141-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13643,Sales Order,314W2141-12
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13644,Sales Order,315A2108-3
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13645,Sales Order,315W1197-79
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13646,Sales Order,315W1197-83
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13647,Sales Order,315W1365-9
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13648,Sales Order,421W4514-17
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13649,Sales Order,421W4514-19
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13650,Sales Order,65-67747-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13651,Sales Order,65C33120-2
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13652,Sales Order,66-19355-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13653,Sales Order,9-64304-3
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13654,Sales Order,9-64334-5
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13655,Sales Order,9-64334-6
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13656,Sales Order,2WSH73451-0002
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13656,Sales Order,2WSH73452-0002
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13656,Sales Order,2WSH73453-0002
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13656,Sales Order,2WSH73454-0002
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13657,Sales Order,901-036-884-117
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13658,Sales Order,17P2C1017-1
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13659,Sales Order,1TD13G6D32403-2305
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13659,Sales Order,1TD13G6D32403-2303
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13660,Sales Order,70305-02107-103
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,13661,Sales Order,K0305NP004312-4005
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13661,Sales Order,K0305NP004312-4009
